t, x_target_error, distance_to_target, tape_align_error, target_locked, left_tape_area, right_tape_area
1.850029, -86.000000, 10.000000, -2.500000, 1, 20.500000, 23.000000, 
1.900031, -87.000000, 10.000000, 1.000000, 1, 26.000000, 25.000000, 
1.950032, -87.000000, 10.000000, 1.000000, 1, 26.000000, 25.000000, 
2.000032, -92.000000, 10.000000, 1.000000, 1, 25.000000, 24.000000, 
2.050032, -92.000000, 10.000000, 1.000000, 1, 25.000000, 24.000000, 
2.100033, -94.000000, 10.000000, 0.500000, 1, 27.000000, 26.500000, 
2.150035, -94.000000, 10.000000, 0.500000, 1, 27.000000, 26.500000, 
2.200037, -96.000000, 10.000000, 0.500000, 1, 29.500000, 29.000000, 
2.250039, -96.000000, 10.000000, 0.500000, 1, 29.500000, 29.000000, 
2.300041, -98.000000, 10.000000, -2.000000, 1, 31.000000, 33.000000, 
2.350041, -98.000000, 10.000000, -2.000000, 1, 31.000000, 33.000000, 
2.400042, -102.000000, 10.000000, -1.500000, 1, 32.000000, 33.500000, 
2.450044, -102.000000, 10.000000, -1.500000, 1, 32.000000, 33.500000, 
2.500045, -105.000000, 10.000000, 3.000000, 1, 38.000000, 35.000000, 
2.550047, -105.000000, 10.000000, 3.000000, 1, 38.000000, 35.000000, 
2.600049, -88.000000, 10.000000, -0.500000, 1, 34.000000, 34.500000, 
2.650049, -88.000000, 10.000000, -0.500000, 1, 34.000000, 34.500000, 
2.700050, -59.000000, 10.000000, 4.500000, 1, 35.500000, 31.000000, 
2.750050, -59.000000, 10.000000, 4.500000, 1, 35.500000, 31.000000, 
2.800050, -21.000000, 0.000000, -6.500000, 1, 30.500000, 37.000000, 
2.850050, -21.000000, 0.000000, -6.500000, 1, 30.500000, 37.000000, 
2.900050, 5.000000, 7.355881, -3.500000, 1, 38.000000, 41.500000, 
2.950050, 5.000000, 7.355881, -3.500000, 1, 38.000000, 41.500000, 
3.000050, 21.000000, 6.764153, -6.000000, 1, 45.000000, 51.000000, 
3.050050, 21.000000, 6.764153, -6.000000, 1, 45.000000, 51.000000, 
3.100051, 29.000000, 6.297302, -8.500000, 1, 49.000000, 57.500000, 
3.150052, 29.000000, 6.297302, -8.500000, 1, 49.000000, 57.500000, 
3.200053, 34.000000, 6.232353, -14.500000, 1, 47.500000, 62.000000, 
3.250053, 34.000000, 6.232353, -14.500000, 1, 47.500000, 62.000000, 
3.300054, 34.000000, 5.700153, -15.500000, 1, 62.500000, 78.000000, 
3.350056, 34.000000, 5.700153, -15.500000, 1, 62.500000, 78.000000, 
3.400058, 36.000000, 5.356495, -26.000000, 1, 65.500000, 91.500000, 
3.450059, 36.000000, 5.356495, -26.000000, 1, 65.500000, 91.500000, 
3.500061, 40.000000, 4.992657, -25.000000, 1, 77.000000, 102.000000, 
3.550061, 40.000000, 4.992657, -25.000000, 1, 77.000000, 102.000000, 
3.600063, 50.000000, 4.545403, -37.000000, 1, 93.500000, 130.500000, 
3.650064, 50.000000, 4.545403, -37.000000, 1, 93.500000, 130.500000, 
3.700066, 56.000000, 4.255505, -35.500000, 1, 108.500000, 144.000000, 
3.750067, 56.000000, 4.255505, -35.500000, 1, 108.500000, 144.000000, 
3.800069, 62.000000, 3.839216, -46.500000, 1, 126.000000, 172.500000, 
3.850070, 62.000000, 3.839216, -46.500000, 1, 126.000000, 172.500000, 
3.900071, 64.000000, 3.462980, -60.500000, 1, 144.000000, 204.500000, 
3.950072, 64.000000, 3.462980, -60.500000, 1, 144.000000, 204.500000, 
4.000073, 68.000000, 3.210253, -69.500000, 1, 165.000000, 234.500000, 
4.050075, 68.000000, 3.210253, -69.500000, 1, 165.000000, 234.500000, 
4.100076, 65.000000, 2.899889, -74.000000, 1, 185.500000, 259.500000, 
4.150076, 65.000000, 2.899889, -74.000000, 1, 185.500000, 259.500000, 
4.200076, 65.000000, 2.661177, -93.000000, 1, 210.000000, 303.000000, 
4.250078, 65.000000, 2.661177, -93.000000, 1, 210.000000, 303.000000, 
4.300079, 63.000000, 2.469102, -109.500000, 1, 235.000000, 344.500000, 
4.350080, 63.000000, 2.469102, -109.500000, 1, 235.000000, 344.500000, 
4.400081, 60.000000, 2.261763, -125.000000, 1, 263.500000, 388.500000, 
4.450082, 60.000000, 2.261763, -125.000000, 1, 263.500000, 388.500000, 
4.500083, 61.000000, 1.960810, -144.000000, 1, 299.000000, 443.000000, 
4.550083, 61.000000, 1.960810, -144.000000, 1, 299.000000, 443.000000, 
4.600083, 60.000000, 1.830385, -160.000000, 1, 340.500000, 500.500000, 
4.650084, 60.000000, 1.830385, -160.000000, 1, 340.500000, 500.500000, 
4.700085, 58.000000, 1.656537, -192.500000, 1, 396.500000, 589.000000, 
4.750086, 58.000000, 1.656537, -192.500000, 1, 396.500000, 589.000000, 
4.800088, 56.000000, 1.472097, -208.500000, 1, 465.000000, 673.500000, 
4.850088, 56.000000, 1.472097, -208.500000, 1, 465.000000, 673.500000, 
4.900088, 52.000000, 1.285103, -234.500000, 1, 538.000000, 772.500000, 
4.950090, 52.000000, 1.285103, -234.500000, 1, 538.000000, 772.500000, 
5.000091, 47.000000, 1.140313, -273.500000, 1, 595.000000, 868.500000, 
5.050091, 47.000000, 1.140313, -273.500000, 1, 595.000000, 868.500000, 
5.100092, 41.000000, 0.972851, -286.500000, 1, 673.500000, 960.000000, 
5.150092, 41.000000, 0.972851, -286.500000, 1, 673.500000, 960.000000, 
5.200092, 36.000000, 0.851044, -316.000000, 1, 793.500000, 1109.500000, 
5.250092, 36.000000, 0.851044, -316.000000, 1, 793.500000, 1109.500000, 
5.300092, 33.000000, 0.711388, -339.500000, 1, 938.000000, 1277.500000, 
5.350094, 33.000000, 0.711388, -339.500000, 1, 938.000000, 1277.500000, 
5.400096, 38.000000, 0.618522, -433.000000, 1, 948.500000, 1381.500000, 
5.450098, 38.000000, 0.618522, -433.000000, 1, 948.500000, 1381.500000, 
5.500098, 39.000000, 0.558640, -480.500000, 1, 956.500000, 1437.000000, 
5.550099, 39.000000, 0.558640, -480.500000, 1, 956.500000, 1437.000000, 
5.600099, 40.000000, 0.437470, -528.000000, 1, 1035.500000, 1563.500000, 
5.650100, 40.000000, 0.437470, -528.000000, 1, 1035.500000, 1563.500000, 
5.700100, 42.000000, 0.342762, -597.000000, 1, 1110.500000, 1707.500000, 
5.750100, 42.000000, 0.342762, -597.000000, 1, 1110.500000, 1707.500000, 
5.800100, 27.000000, 0.840074, 1188.000000, 1, 1190.000000, 2.000000, 
5.850102, 27.000000, 0.840074, 1188.000000, 1, 1190.000000, 2.000000, 
5.900102, 46.000000, 0.160123, -701.000000, 1, 1252.500000, 1953.500000, 
5.950102, 46.000000, 0.160123, -701.000000, 1, 1252.500000, 1953.500000, 
6.000104, 60.000000, 0.143328, -2126.000000, 1, 4.000000, 2130.000000, 
6.050106, 60.000000, 0.143328, -2126.000000, 1, 4.000000, 2130.000000, 
6.100108, 64.000000, 0.009725, -2316.500000, 1, 4.000000, 2320.500000, 
6.150110, 64.000000, 0.009725, -2316.500000, 1, 4.000000, 2320.500000, 
6.200111, 71.000000, 0.000000, -2447.000000, 1, 2.000000, 2449.000000, 
6.250112, 71.000000, 0.000000, -2447.000000, 1, 2.000000, 2449.000000, 
6.300113, 73.000000, 0.000000, -2503.500000, 1, 4.000000, 2507.500000, 
6.350114, 73.000000, 0.000000, -2503.500000, 1, 4.000000, 2507.500000, 
6.400114, 76.000000, 0.043777, -2490.000000, 1, 2.000000, 2492.000000, 
6.450115, 76.000000, 0.043777, -2490.000000, 1, 2.000000, 2492.000000, 
6.500117, 79.000000, 0.150554, -2303.000000, 1, 4.000000, 2307.000000, 
6.550117, 79.000000, 0.150554, -2303.000000, 1, 4.000000, 2307.000000, 
6.600119, 71.000000, 0.531250, -1878.000000, 1, 4.000000, 1882.000000, 
6.650121, 71.000000, 0.531250, -1878.000000, 1, 4.000000, 1882.000000, 
6.700123, 69.000000, 0.687500, -1285.500000, 1, 2.000000, 1287.500000, 
6.750123, 69.000000, 0.687500, -1285.500000, 1, 2.000000, 1287.500000, 
6.800124, 71.000000, 0.875000, -687.000000, 1, 2.000000, 689.000000, 
6.850124, 71.000000, 0.875000, -687.000000, 1, 2.000000, 689.000000, 
6.900126, -43.000000, 0.875000, 0.000000, 1, 4.000000, 4.000000, 
6.950126, -43.000000, 0.875000, 0.000000, 1, 4.000000, 4.000000, 
7.000128, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.050129, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.100130, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.150130, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.200131, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.250133, -48.000000, 0.875000, -2.000000, 1, 2.000000, 4.000000, 
7.300135, -53.000000, 0.875000, 0.000000, 1, 2.000000, 2.000000, 
7.350135, -53.000000, 0.875000, 0.000000, 1, 2.000000, 2.000000, 
7.400136, -21.000000, 0.875000, 0.000000, 1, 2.000000, 2.000000, 
7.450138, -21.000000, 0.875000, 0.000000, 1, 2.000000, 2.000000, 
7.500138, -28.000000, 0.875000, -3.000000, 1, 4.000000, 7.000000, 
7.550140, -28.000000, 0.875000, -3.000000, 1, 4.000000, 7.000000, 
7.600140, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.650142, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.700142, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.750144, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.800144, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.850144, -28.000000, 10.000000, -3.000000, 1, 4.000000, 7.000000, 
7.900145, -22.000000, 10.000000, 0.000000, 1, 2.000000, 2.000000, 
7.950146, -22.000000, 10.000000, 0.000000, 1, 2.000000, 2.000000, 
8.000146, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.050146, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.100147, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.150147, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.200148, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.250148, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.300148, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.350148, -30.000000, 10.000000, 5.000000, 1, 6.000000, 1.000000, 
8.400148, -47.000000, 10.000000, -2.500000, 1, 2.000000, 4.500000, 
8.450148, -47.000000, 10.000000, -2.500000, 1, 2.000000, 4.500000, 
8.500148, -50.000000, 10.000000, 15.000000, 1, 22.000000, 7.000000, 
8.550148, -50.000000, 10.000000, 15.000000, 1, 22.000000, 7.000000, 
8.600149, -50.000000, 10.000000, 15.000000, 1, 22.000000, 7.000000, 
8.650149, -50.000000, 10.000000, 15.000000, 1, 22.000000, 7.000000, 
8.700151, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
8.750152, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
8.800153, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
8.850155, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
8.900155, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
8.950156, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
9.000157, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
9.050158, -50.000000, 10.000000, 1.000000, 1, 2.000000, 1.000000, 
9.100158, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.150160, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.200162, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.250164, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.300164, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.350166, -27.000000, 10.000000, -2.500000, 1, 5.500000, 8.000000, 
9.400168, -60.000000, 10.000000, 0.000000, 1, 4.000000, 4.000000, 
9.450169, -60.000000, 10.000000, 0.000000, 1, 4.000000, 4.000000, 
9.500169, -22.000000, 10.000000, 5.500000, 1, 9.500000, 4.000000, 
9.550169, -22.000000, 10.000000, 5.500000, 1, 9.500000, 4.000000, 
9.600169, -22.000000, 10.000000, 5.500000, 1, 9.500000, 4.000000, 
9.650169, -22.000000, 10.000000, 5.500000, 1, 9.500000, 4.000000, 
9.700169, -50.000000, 10.000000, 9.500000, 1, 16.500000, 7.000000, 
9.750171, -50.000000, 10.000000, 9.500000, 1, 16.500000, 7.000000, 
9.800171, -50.000000, 10.000000, 9.500000, 1, 16.500000, 7.000000, 
9.850172, -50.000000, 10.000000, 9.500000, 1, 16.500000, 7.000000, 
9.900173, -53.000000, 10.000000, 1.500000, 1, 4.000000, 2.500000, 
9.950174, -53.000000, 10.000000, 1.500000, 1, 4.000000, 2.500000, 
10.000175, -53.000000, 10.000000, 1.500000, 1, 4.000000, 2.500000, 
