t, x_target_error, distance_to_target, tape_align_error, target_locked, left_tape_area, right_tape_area
2.750114, -49.000000, 8.000000, -1.000000, 1, 21.500000, 22.500000, 
2.800115, -49.000000, 8.000000, -1.000000, 1, 21.500000, 22.500000, 
2.850116, -17.000000, 8.000000, 1.500000, 1, 22.000000, 20.500000, 
2.900117, -17.000000, 8.000000, 1.500000, 1, 22.000000, 20.500000, 
2.950118, 13.000000, 8.000000, -3.500000, 1, 23.000000, 26.500000, 
3.000120, 13.000000, 8.000000, -3.500000, 1, 23.000000, 26.500000, 
3.050121, 35.000000, 8.000000, -6.500000, 1, 21.500000, 28.000000, 
3.100121, 35.000000, 8.000000, -6.500000, 1, 21.500000, 28.000000, 
3.150121, 48.000000, 8.000000, -6.500000, 1, 25.500000, 32.000000, 
3.200122, 48.000000, 8.000000, -6.500000, 1, 25.500000, 32.000000, 
3.250124, 49.000000, 7.931519, -8.000000, 1, 30.000000, 38.000000, 
3.300124, 49.000000, 7.931519, -8.000000, 1, 30.000000, 38.000000, 
3.350125, 48.000000, 7.699997, -7.000000, 1, 33.000000, 40.000000, 
3.400126, 48.000000, 7.699997, -7.000000, 1, 33.000000, 40.000000, 
3.450128, 42.000000, 7.500000, -7.500000, 1, 37.500000, 45.000000, 
3.500129, 42.000000, 7.500000, -7.500000, 1, 37.500000, 45.000000, 
3.550131, 41.000000, 0.000000, -5.500000, 1, 46.000000, 51.500000, 
3.600132, 41.000000, 0.000000, -5.500000, 1, 46.000000, 51.500000, 
3.650134, 36.000000, 6.500000, -9.500000, 1, 48.500000, 58.000000, 
3.700135, 36.000000, 6.500000, -9.500000, 1, 48.500000, 58.000000, 
3.750137, 27.000000, 5.775002, -15.500000, 1, 91.500000, 107.000000, 
3.800139, 27.000000, 5.775002, -15.500000, 1, 91.500000, 107.000000, 
3.850139, 29.000000, 5.808815, -8.500000, 1, 63.500000, 72.000000, 
3.900140, 29.000000, 5.808815, -8.500000, 1, 63.500000, 72.000000, 
3.950142, 36.000000, 5.650452, -16.500000, 1, 67.500000, 84.000000, 
4.000142, 36.000000, 5.650452, -16.500000, 1, 67.500000, 84.000000, 
4.050143, 31.000000, 5.100609, -27.500000, 1, 108.000000, 135.500000, 
4.100145, 31.000000, 5.100609, -27.500000, 1, 108.000000, 135.500000, 
4.150145, 39.000000, 5.029411, -14.000000, 1, 93.000000, 107.000000, 
4.200147, 39.000000, 5.029411, -14.000000, 1, 93.000000, 107.000000, 
4.250147, 39.000000, 4.882355, -24.000000, 1, 102.000000, 126.000000, 
4.300148, 39.000000, 4.882355, -24.000000, 1, 102.000000, 126.000000, 
4.350148, 44.000000, 4.400002, -28.000000, 1, 115.500000, 143.500000, 
4.400149, 44.000000, 4.400002, -28.000000, 1, 115.500000, 143.500000, 
4.450151, 55.000000, 3.966665, -40.500000, 1, 136.500000, 177.000000, 
4.500152, 55.000000, 3.966665, -40.500000, 1, 136.500000, 177.000000, 
4.550153, 53.000000, 3.750000, -41.500000, 1, 154.000000, 195.500000, 
4.600154, 53.000000, 3.750000, -41.500000, 1, 154.000000, 195.500000, 
4.650155, 52.000000, 3.395320, -54.500000, 1, 177.000000, 231.500000, 
4.700157, 52.000000, 3.395320, -54.500000, 1, 177.000000, 231.500000, 
4.750159, 57.000000, 3.033330, -65.000000, 1, 202.000000, 267.000000, 
4.800159, 57.000000, 3.033330, -65.000000, 1, 202.000000, 267.000000, 
4.850159, 56.000000, 2.823074, -66.500000, 1, 233.000000, 299.500000, 
4.900159, 56.000000, 2.823074, -66.500000, 1, 233.000000, 299.500000, 
4.950160, 59.000000, 2.496350, -78.000000, 1, 272.500000, 350.500000, 
5.000162, 59.000000, 2.496350, -78.000000, 1, 272.500000, 350.500000, 
5.050162, 58.000000, 2.318478, -92.000000, 1, 308.500000, 400.500000, 
5.100163, 58.000000, 2.318478, -92.000000, 1, 308.500000, 400.500000, 
5.150163, 58.000000, 2.044797, -107.000000, 1, 354.500000, 461.500000, 
5.200165, 58.000000, 2.044797, -107.000000, 1, 354.500000, 461.500000, 
5.250167, 53.000000, 1.865033, -109.500000, 1, 421.500000, 531.000000, 
5.300169, 53.000000, 1.865033, -109.500000, 1, 421.500000, 531.000000, 
5.350170, 48.000000, 1.713348, -124.000000, 1, 484.500000, 608.500000, 
5.400172, 48.000000, 1.713348, -124.000000, 1, 484.500000, 608.500000, 
5.450173, 41.000000, 1.565531, -122.500000, 1, 564.000000, 686.500000, 
5.500174, 41.000000, 1.565531, -122.500000, 1, 564.000000, 686.500000, 
5.550174, 38.000000, 1.343163, -126.000000, 1, 674.500000, 800.500000, 
5.600174, 38.000000, 1.343163, -126.000000, 1, 674.500000, 800.500000, 
5.650175, 34.000000, 1.200534, -136.000000, 1, 758.500000, 894.500000, 
5.700177, 34.000000, 1.200534, -136.000000, 1, 758.500000, 894.500000, 
5.750177, 30.000000, 0.999091, -132.500000, 1, 877.500000, 1010.000000, 
5.800178, 30.000000, 0.999091, -132.500000, 1, 877.500000, 1010.000000, 
5.850180, 25.000000, 0.853069, -114.000000, 1, 1070.500000, 1184.500000, 
5.900182, 25.000000, 0.853069, -114.000000, 1, 1070.500000, 1184.500000, 
5.950182, 23.000000, 0.765556, -106.000000, 1, 1176.000000, 1282.000000, 
6.000184, 23.000000, 0.765556, -106.000000, 1, 1176.000000, 1282.000000, 
6.050184, 22.000000, 0.633610, -116.500000, 1, 1338.500000, 1455.000000, 
6.100184, 22.000000, 0.633610, -116.500000, 1, 1338.500000, 1455.000000, 
6.150186, 23.000000, 0.507315, -138.000000, 1, 1497.500000, 1635.500000, 
6.200186, 23.000000, 0.507315, -138.000000, 1, 1497.500000, 1635.500000, 
6.250187, 25.000000, 0.399096, -156.500000, 1, 1640.500000, 1797.000000, 
6.300187, 25.000000, 0.399096, -156.500000, 1, 1640.500000, 1797.000000, 
6.350189, 9.000000, 0.473936, 1766.000000, 1, 1768.000000, 2.000000, 
6.400191, 9.000000, 0.473936, 1766.000000, 1, 1768.000000, 2.000000, 
6.450191, 10.000000, 0.402490, 1874.500000, 1, 1880.500000, 6.000000, 
6.500192, 10.000000, 0.402490, 1874.500000, 1, 1880.500000, 6.000000, 
6.550250, 10.000000, 0.402490, 1874.500000, 1, 1880.500000, 6.000000, 
6.600250, 10.000000, 0.402490, 1874.500000, 1, 1880.500000, 6.000000, 
6.650251, 10.000000, 0.402490, 1874.500000, 1, 1880.500000, 6.000000, 
6.700252, -35.000000, 0.402490, -2.000000, 1, 2.000000, 4.000000, 
6.750252, -35.000000, 0.402490, -2.000000, 1, 2.000000, 4.000000, 
6.800252, -40.000000, 0.402490, 2.000000, 1, 4.000000, 2.000000, 
6.850254, -40.000000, 0.402490, 2.000000, 1, 4.000000, 2.000000, 
6.900255, 54.000000, 0.000000, -2588.000000, 1, 4.000000, 2592.000000, 
6.950256, 54.000000, 0.000000, -2588.000000, 1, 4.000000, 2592.000000, 
7.000257, 53.000000, 0.000000, -2643.500000, 1, 15.000000, 2658.500000, 
7.050259, 53.000000, 0.000000, -2643.500000, 1, 15.000000, 2658.500000, 
7.100261, 58.000000, 0.111042, -2589.000000, 1, 4.000000, 2593.000000, 
7.150262, 58.000000, 0.111042, -2589.000000, 1, 4.000000, 2593.000000, 
7.200262, 51.000000, 0.500000, -1966.000000, 1, 2.000000, 1968.000000, 
7.250262, 51.000000, 0.500000, -1966.000000, 1, 2.000000, 1968.000000, 
7.300262, -67.000000, 8.000000, -14.500000, 1, 4.000000, 18.500000, 
7.350263, -67.000000, 8.000000, -14.500000, 1, 4.000000, 18.500000, 
7.400263, -65.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.450265, -65.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.500265, -65.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.550266, -65.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.600268, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.650269, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.700269, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.750271, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.800271, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.850271, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.900272, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
7.950273, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
8.000274, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
8.050274, -101.000000, 8.000000, 0.000000, 1, 2.000000, 2.000000, 
8.100274, -100.000000, 8.000000, 0.000000, 1, 6.000000, 6.000000, 
8.150275, -100.000000, 8.000000, 0.000000, 1, 6.000000, 6.000000, 
8.200275, -100.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.250275, -100.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.300275, -68.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.350275, -68.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.400276, -74.000000, 8.000000, -1.500000, 1, 4.000000, 5.500000, 
8.450276, -74.000000, 8.000000, -1.500000, 1, 4.000000, 5.500000, 
8.500278, -74.000000, 8.000000, -1.500000, 1, 4.000000, 5.500000, 
8.550278, -74.000000, 8.000000, -1.500000, 1, 4.000000, 5.500000, 
8.600279, -99.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.650279, -99.000000, 8.000000, -2.000000, 1, 2.000000, 4.000000, 
8.700281, -99.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
8.750281, -99.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
8.800283, -99.000000, 8.000000, 0.000000, 1, 4.000000, 4.000000, 
8.850284, -99.000000, 8.000000, 0.000000, 1, 4.000000, 4.000000, 
8.900284, -69.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
8.950284, -69.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.000284, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.050285, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.100286, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.150287, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.200288, -100.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.250289, -100.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.300289, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.350291, -92.000000, 8.000000, 7.000000, 1, 11.000000, 4.000000, 
9.400291, -89.000000, 8.000000, 6.500000, 1, 10.500000, 4.000000, 
9.450291, -89.000000, 8.000000, 6.500000, 1, 10.500000, 4.000000, 
9.500292, -89.000000, 8.000000, 6.500000, 1, 10.500000, 4.000000, 
9.550294, -89.000000, 8.000000, 6.500000, 1, 10.500000, 4.000000, 
9.600294, -68.000000, 8.000000, 29.500000, 1, 31.500000, 2.000000, 
9.650295, -68.000000, 8.000000, 29.500000, 1, 31.500000, 2.000000, 
9.700297, -92.000000, 8.000000, -9.000000, 1, 4.000000, 13.000000, 
9.750297, -92.000000, 8.000000, -9.000000, 1, 4.000000, 13.000000, 
9.800299, -99.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.850301, -99.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.900302, -95.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
9.950304, -95.000000, 8.000000, 2.000000, 1, 4.000000, 2.000000, 
10.000306, -92.000000, 8.000000, 1.500000, 1, 8.500000, 7.000000, 
